v2tone,positive score,negative score,polarity,activity reference density,self/group reference density,word count,date,date format,year,month,day
0.621118012,0.621118012,0,0.621118012,16.45962733,0,221,2.01503E+13,3/31/15 10:00,2015,03,31
1.377410468,1.928374656,0.550964187,2.479338843,21.48760331,0,626,2.01503E+13,3/31/15 11:45,2015,03,31
1.034482759,1.379310345,0.344827586,1.724137931,21.72413793,0.517241379,538,2.01503E+13,3/31/15 13:00,2015,03,31
1.183431953,1.183431953,0,1.183431953,22.87968442,0,461,2.01503E+13,3/31/15 14:00,2015,03,31
5.301204819,5.78313253,0.481927711,6.265060241,27.22891566,1.927710843,384,2.01503E+13,3/31/15 16:00,2015,03,31
1.748251748,2.447552448,0.699300699,3.146853147,21.32867133,0.699300699,260,2.01503E+13,3/31/15 16:15,2015,03,31
0.41958042,0.979020979,0.559440559,1.538461538,22.65734266,0,614,2.01503E+13,3/31/15 17:15,2015,03,31
-2.460456942,1.58172232,4.042179262,5.623901582,23.7258348,0,523,2.01503E+13,3/31/15 17:45,2015,03,31
0.411522634,1.851851852,1.440329218,3.29218107,25.20576132,0.308641975,885,2.01503E+13,3/31/15 18:00,2015,03,31
-0.725388601,2.279792746,3.005181347,5.284974093,27.4611399,0,840,2.01503E+13,3/31/15 18:15,2015,03,31
2.131782946,2.325581395,0.19379845,2.519379845,24.6124031,0,480,2.01503E+13,3/31/15 19:30,2015,03,31
2.490421456,2.490421456,0,2.490421456,23.94636015,0,485,2.01503E+13,3/31/15 19:30,2015,03,31
-1.132404181,1.219512195,2.351916376,3.571428571,21.2543554,0.174216028,1011,2.01503E+13,3/31/15 19:45,2015,03,31
1.686340641,2.360876897,0.674536256,3.035413153,23.9460371,0.84317032,513,2.01503E+13,3/31/15 22:00,2015,03,31
2.02247191,2.921348315,0.898876404,3.820224719,23.37078652,0,407,2.01504E+13,4/1/15 9:45,2015,04,01
-1.98019802,1.320132013,3.300330033,4.620462046,28.05280528,0.330033003,273,2.01504E+13,4/1/15 13:45,2015,04,01
0.709219858,2.836879433,2.127659574,4.964539007,21.9858156,0,262,2.01504E+13,4/1/15 14:15,2015,04,01
-0.20746888,1.244813278,1.452282158,2.697095436,19.29460581,0.20746888,415,2.01504E+13,4/1/15 14:30,2015,04,01
0.709219858,2.836879433,2.127659574,4.964539007,21.9858156,0,262,2.01504E+13,4/1/15 15:15,2015,04,01
2.049910873,2.762923351,0.713012478,3.475935829,17.4688057,0.713012478,942,2.01504E+13,4/1/15 16:00,2015,04,01
3.664921466,5.497382199,1.832460733,7.329842932,30.36649215,1.308900524,365,2.01504E+13,4/1/15 16:15,2015,04,01
