ï»¿Date,Close,,Open,High,Low,Volume
2/23/17,135.36,,135.89,136.12,134.33,18422549
2/24/17,135.44,,134.16,135.62,134.16,12625742
2/27/17,136.41,,135.26,137.18,135.02,14306668
2/28/17,135.54,,136.79,136.8,134.75,16112092
3/1/17,137.42,,136.47,137.48,136.3,16257010
3/2/17,136.76,,137.09,137.82,136.31,12294804
3/3/17,137.17,,136.63,137.33,136.08,11160563
3/6/17,137.42,,136.88,137.83,136.51,12748179
3/7/17,137.3,,137.03,138.37,136.99,13527132
3/8/17,137.72,,137.15,137.99,137.05,10184514
3/9/17,138.24,,137.72,138.57,137.4,15535259
3/10/17,138.79,,138.91,139.49,138.22,16314113
3/13/17,139.6,,138.71,139.68,138.67,10955450
3/14/17,139.32,,139.46,139.46,138.52,12944018
3/15/17,139.72,,139.29,140.1,138.49,19344826
3/16/17,139.99,,140.2,140.25,139.73,13612942
3/17/17,139.84,,140.34,140.34,139.7,20592818
3/20/17,139.94,,139.71,140.19,139.25,12099471
3/21/17,138.51,,141.15,142.31,138.4,29894784
3/22/17,139.59,,137.93,139.79,137.6,17055449
3/23/17,139.53,,139.48,140.39,139.09,13022801
3/24/17,140.34,,140.08,141.02,139.76,16664683
3/27/17,140.32,,139.05,140.65,138.77,12800544
3/28/17,141.76,,140.36,141.95,140.01,14679436
3/29/17,142.65,,141.99,142.86,141.43,16527574
3/30/17,142.41,,142.4,142.95,141.85,12403997
3/31/17,142.05,,142.31,142.63,141.89,11478265
4/3/17,142.28,,141.93,142.47,140.82,13563960
4/4/17,141.73,,141.86,142.09,141.27,12948599
4/5/17,141.85,,142.26,143.44,141.29,17158059
4/6/17,141.17,,142.11,142.22,140.91,15103426
4/7/17,140.78,,141.2,141.55,140.24,11818341
4/10/17,141.04,,141,141.43,140.63,9039366
4/11/17,139.92,,140.8,141.03,138.81,16638087
4/12/17,139.58,,139.72,140.4,139.44,11612456
4/13/17,139.39,,139.62,140.58,139.33,10965614
4/17/17,141.42,,139.76,141.55,139.75,11519663
4/18/17,140.96,,141.27,141.9,140.61,14807472
4/19/17,142.27,,141.35,143.04,141.27,15563945
